鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路２２號八樓之１,12.42,商,,,1140611,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,111.88,2,2,1,有,有,10800000,104066,坡道平面,24.82,1740000,預售屋、或土地及建物分件登記案件；,RPSPMLNLKIKGFID78DA,53.19,0.0,4.5,有,
安南區,土地,佃北段1266地號,512.0,住,,,1140524,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,29427200,57475,,0.0,0,,RPPNMLOLJHLGFBD57DA,0.0,0.0,0.0,無,
歸仁區,房地(土地+建物),臺南市歸仁區仁愛十街３１號,82.0,住,,,1140525,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1091112,188.08,5,2,4,有,無,16580000,88154,,0.0,0,頂樓加蓋；其他增建；,RPPNMLMJKHLGFID97DA,177.36,0.0,10.72,無,146
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十九樓之２,19.29,商,,,1140516,土地1建物1車位1,十九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,120.35,2,2,2,有,有,16600000,156464,坡道平面,25.44,1750000,預售屋、或土地及建物分件登記案件；,RPTPMLSJKIKGFID56DA,57.4,0.0,4.57,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街５號六樓之１,34.05,住,,,1140421,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,155.01,3,2,2,有,有,14780000,100742,坡道平面,25.67,1750000,預售屋、或土地及建物分件登記案件；,RPROMLQLJHLGFID78DA,79.08,0.0,6.84,有,
歸仁區,土地,崙頂段509地號,384.95,,一般農業區,交通用地,1140401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,880000,2286,,0.0,0,含土地增值稅或其他稅費；含仲介費；含地政士服務費；,RPQNMLPKJHLGFID38DA,0.0,0.0,0.0,無,
歸仁區,土地,崙子頂段289地號,3526.0,,一般農業區,農牧用地,1140401,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,35170000,9974,,0.0,0,土地法第34條之1案件含土地增值稅或其他稅費；含仲介費；含地政士服務費；,RPRNMLPKJHLGFID48DA,0.0,0.0,0.0,無,147
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街９號六樓之１,23.49,住,,,1140310,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,114.84,2,2,1,有,有,11300000,107099,坡道平面,25.67,1750000,預售屋、或土地及建物分件登記案件；,RPRNMLTJJHLGFID78DA,53.33,0.0,5.93,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街１號四樓之１,24.0,住,,,1140310,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,116.89,2,2,1,有,有,10590000,97457,坡道平面,25.67,1700000,預售屋、或土地及建物分件登記案件；,RPPPMLPKJHLGFID48DA,54.63,0.0,5.91,有,
歸仁區,房地(土地+建物),臺南市歸仁區智慧三街１號三樓之１,24.0,住,,,1140324,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,91.22,2,2,1,有,有,8830000,96799,,0.0,0,預售屋、或土地及建物分件登記案件；,RPSPMLPKJHLGFID78DA,54.63,0.0,5.91,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街１號九樓之２,33.29,住,,,1140303,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,152.10000000000002,3,2,2,有,有,14760000,102903,坡道平面,25.67,1750000,預售屋、或土地及建物分件登記案件；,RPQOMLQLJHLGFID68DA,76.57,0.0,7.41,有,
安南區,土地,安慶段270地號,581.63,住,,,1140328,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,40480000,69598,,0.0,0,道路用地部分金額10萬元包含公共設施保留地用地；,RPOPMLQLJHLGFBD87DA,0.0,0.0,0.0,無,
麻豆區,土地,安東段379地號,6741.18,,一般農業區,農牧用地,1140307,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,24330000,3609,,0.0,0,買賣相關稅費包含土地增值稅均由雙方各半負擔親友、員工、共有人或其他特殊關係間之交易；,RPXNMLTJMHKGFFD66DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路３６號九樓之２,13.25,商,,,1140318,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,119.64,2,2,2,有,有,12380000,112177,坡道平面,23.72,1620000,預售屋、或土地及建物分件登記案件；,RPWNMLMKJHLGFID68DA,59.89,0.0,3.67,有,
歸仁區,土地,武東段154地號,4473.36,住,,,1140311,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,725309840,162140,,0.0,0,,RPTOMLMJKHLGFID48DA,0.0,0.0,0.0,無,
佳里區,房地(土地+建物)+車位,臺南市佳里區文化路６６８之１號三樓之２,37.37,住,,,1140329,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140923,120.07,2,2,2,有,有,8500000,70792,一樓平面,0.0,1300000,預售屋、或土地及建物分件登記案件；,RPPOMLNJKHLGFGD97DA,67.08,0.0,9.39,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號六樓之７,15.49,商,,,1140307,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,101.14,2,2,1,有,有,13050000,150594,坡道平面,25.44,1650000,預售屋、或土地及建物分件登記案件；,RPWOMLSJKIKGFID76DA,44.6,0.0,4.42,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十六樓之２,19.29,商,,,1140306,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,120.35,2,2,2,有,有,16450000,155937,坡道平面,25.44,1650000,預售屋、或土地及建物分件登記案件；,RPRQMLKKKIKGFID38DA,57.4,0.0,4.57,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街５號八樓之３,22.61,住,,,1140224,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,111.46000000000001,2,2,2,有,有,11000000,108404,坡道平面,25.67,1700000,預售屋、或土地及建物分件登記案件；,RPUNMLTJJHLGFID09DA,52.83,0.0,4.21,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街９號八樓之１,23.49,住,,,1140224,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,114.84,2,2,1,有,有,11090000,104744,坡道平面,25.67,1750000,預售屋、或土地及建物分件登記案件；,RPTOMLPKJHLGFID78DA,53.33,0.0,5.93,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街５號十二樓之３,22.61,住,,,1140224,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,111.46000000000001,2,2,2,有,有,10660000,103858,坡道平面,25.67,1750000,預售屋、或土地及建物分件登記案件；,RPXOMLPKJHLGFID56DA,52.83,0.0,4.21,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街１號十二樓之２,33.29,住,,,1140217,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,152.10000000000002,3,2,2,有,有,14630000,102270,坡道平面,25.67,1700000,預售屋、或土地及建物分件登記案件；,RPQPMLPKJHLGFID58DA,76.57,0.0,7.41,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街７號六樓之５,32.72,住,,,1140120,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,149.89999999999998,3,2,2,有,有,14430000,102471,坡道平面,25.67,1700000,114.04.05 預售屋有讓渡，關係：母子。預售屋、或土地及建物分件登記案件；,RPXNMLQLJHLGFID66DA,75.14,0.0,7.41,有,
新營區,房地(土地+建物)+車位,臺南市新營區金華路一段２３０號三樓之三,25.58,住,,,1140125,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141110,139.37,3,2,2,有,無,10550000,75698,坡道平面,27.44,0,預售屋、或土地及建物分件登記案件；,RPRNMLKMJHLGFDD77EA,66.87,0.0,5.24,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３７號十樓之３,18.61,商,,,1140111,土地1建物1車位1,十層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,117.06,2,2,2,有,有,15700000,149531,坡道平面,25.44,2000000,預售屋、或土地及建物分件登記案件；,RPPOMLMLKIKGFID28DA,54.83,0.0,4.69,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路２２號八樓之２,12.42,商,,,1140114,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,111.88,2,2,1,有,有,10920000,108431,坡道平面,24.82,1480000,預售屋、或土地及建物分件登記案件；,RPOPMLMKJHLGFID08DA,53.19,0.0,4.5,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街１號五樓之１,24.0,住,,,1131202,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,116.89,2,2,1,有,有,10880000,101184,坡道平面,25.67,1650000,預售屋、或土地及建物分件登記案件；,RPWNMLTJJHLGFID66DA,54.63,0.0,5.91,有,
安平區,房地(土地+建物)+車位,臺南市安平區健康二街３２１號,29.77,商,,,1131230,土地1建物1車位2,一層，見其他登記事項,二十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1140930,242.88,0,0,0,無,有,43170000,201547,坡道平面,45.06,3300000,預售屋、或土地及建物分件登記案件；,RPRPMLRLJHLGFAD18DA,147.95,0.0,0.0,有,
學甲區,房地(土地+建物),臺南市學甲區民族路７２之１號五樓之６,41.61,住,,,1131218,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140515,113.10000000000001,3,2,2,有,有,6380000,56410,,0.0,0,預售屋、或土地及建物分件登記案件；,RPTPMLMJKHLGFGD38DA,73.85,0.0,6.41,有,
佳里區,房地(土地+建物)+車位,臺南市佳里區文化路６６８之１號四樓之３,33.76,住,,,1131215,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140923,103.58,2,2,2,有,有,7840000,75690,一樓平面,0.0,1300000,預售屋、或土地及建物分件登記案件；,RPRNMLOJKHLGFGD18DA,61.31,0.0,7.94,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十六樓之６,30.16,商,,,1131203,土地1建物1車位2,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,198.14,4,2,2,有,有,25800000,152791,坡道平面,50.88,3300000,預售屋、或土地及建物分件登記案件；,RPVOMLSJKIKGFID66DA,88.18,0.0,7.8,有,
永康區,房地(土地+建物)+車位,臺南市永康區永安路１０５巷８５弄２５號七樓之６,28.12,住,,,1131129,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141016,112.34,2,2,2,有,有,11870000,124292,一樓平面,29.31,1550000,預售屋、或土地及建物分件登記案件；,RPQNMLKMJHLGFKD38EA,52.33,0.0,7.19,有,
學甲區,房地(土地+建物),臺南市學甲區濟生路６之２０號三樓之３,32.27,住,,,1131102,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140626,86.59,2,2,2,有,有,4880000,56358,,0.0,0,預售屋、或土地及建物分件登記案件；,RPOOMLMJKHLGFGD77DA,55.15,0.0,6.23,有,
白河區,房地(土地+建物),臺南市白河區竹門里竹子門６９之６號,46494.0,,一般農業區,養殖用地,1131113,土地19建物41車位0,全,一層,透天厝,其他,水泥柱、磚木造、鋼鐵造、加強磚造、ＲＣ造　,0930112,18475.26,0,0,0,無,無,250000000,13532,,0.0,0,畜牧場豬舍,RPRNMLTKJHLGFED48DA,18475.26,0.0,0.0,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街７號七樓之２,33.86,住,,,1131007,土地1建物1車位1,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,154.32,3,2,2,有,有,17700000,124368,坡道平面,25.67,1700000,預售屋、或土地及建物分件登記案件；,RPSNMLTJJHLGFID88DA,78.09,0.0,7.34,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街１號九樓之６,23.49,住,,,1131014,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,114.84,2,2,1,有,有,11250000,107099,坡道平面,25.67,1700000,預售屋、或土地及建物分件登記案件；,RPXNMLTJJHLGFID76DA,53.33,0.0,5.93,有,
佳里區,房地(土地+建物)+車位,臺南市佳里區文化路６６８之１號五樓之２,37.51,住,,,1131006,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140923,112.85,2,2,2,有,有,8630000,76473,一樓平面,0.0,1300000,預售屋、或土地及建物分件登記案件；,RPPNMLOJKHLGFGD97DA,67.08,0.0,9.39,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街３號十三樓之６,23.82,住,,,1130902,土地1建物1車位1,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,116.07,2,2,1,有,有,11090000,103872,坡道平面,25.67,1700000,預售屋、或土地及建物分件登記案件；,RPPOMLQLJHLGFID58DA,56.83,0.0,3.28,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街３號六樓之６,23.82,住,,,1130916,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,116.07,2,2,1,有,有,11330000,106527,坡道平面,25.67,1700000,預售屋、或土地及建物分件登記案件；,RPUOMLQLJHLGFID09DA,56.83,0.0,3.28,有,
新營區,房地(土地+建物)+車位,臺南市新營區金華路一段２３０號四樓之七,26.65,住,,,1130908,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141110,143.98000000000002,3,2,2,有,無,11200000,77789,坡道平面,27.44,0,預售屋、或土地及建物分件登記案件；,RPOOMLKMJHLGFDD57EA,69.54,0.0,5.54,有,
新營區,房地(土地+建物)+車位,臺南市新營區文昌街２之８號四樓之五,17.7,商,,,1130907,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造、鋼骨造,1140625,105.34,3,2,2,有,有,8000000,71549,其他,4.71,800000,預售屋、或土地及建物分件登記案件；,RPRNMLOJKHLGFDD87DA,65.62,0.0,4.23,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路２２號十五樓之１,12.42,商,,,1130909,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,111.88,2,2,1,有,有,10900000,105904,坡道平面,24.82,1680000,預售屋、或土地及建物分件登記案件；,RPVNMLRLJHLGFID56DA,53.19,0.0,4.5,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街９號三樓之６,24.0,住,,,1130819,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,115.72999999999999,2,2,1,有,有,11600000,110173,坡道平面,24.51,1550000,預售屋、或土地及建物分件登記案件；,RPUOMLPKJHLGFID88DA,54.63,0.0,5.91,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街３號十二樓之５,33.87,住,,,1130805,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,154.32,3,2,2,有,有,14580000,101671,坡道平面,25.67,1500000,114.04.12預售屋有讓渡，關係：夫妻。預售屋、或土地及建物分件登記案件；,RPPPMLRLJHLGFID78DA,78.09,0.0,7.34,有,
新化區,土地,新興段550地號,270.16,都市：其他:道路用地,,,1130823,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3087720,11429,,0.0,0,包含公共設施保留地用地；,RPOPMLMJJHLGFHD87DA,0.0,0.0,0.0,無,
善化區,房地(土地+建物)+車位,臺南市善化區復興街４８巷２之６號六樓之３,39.15,住,,,1130815,土地1建物1車位1,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1141028,131.55,3,2,2,有,有,14120000,115982,其他,22.74,1500000,土地總價607萬1600元，建物總價654萬8400元預售屋、或土地及建物分件登記案件；,RPVOMLMJKHLGFHD58DA,79.54,0.0,4.74,有,
新市區,土地,福壽段160地號,223.34,都市：其他:道路用地,,,1130823,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11000000,49252,,0.0,0,包含公共設施保留地用地；,RPTNMLTLKIKGFHD56DA,0.0,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路２２號十三樓之２,12.42,商,,,1130807,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,111.88,2,2,1,有,有,11300000,109809,坡道平面,24.82,1740000,讓渡日期113/11/01預售屋、或土地及建物分件登記案件；,RPQNMLKMJHLGFID08DA,53.19,0.0,4.5,有,
佳里區,房地(土地+建物)+車位,臺南市佳里區文化路６６８之１號三樓之６,34.77,住,,,1130807,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140923,105.92000000000002,2,2,2,有,有,7580000,71563,一樓平面,0.0,1000000,預售屋、或土地及建物分件登記案件；,RPQNMLOJKHLGFGD08DA,62.06,0.0,8.98,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路３６號十三樓之６,12.42,商,,,1130807,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,111.88,2,2,1,有,有,10660000,102458,坡道平面,24.82,1740000,預售屋、或土地及建物分件登記案件；,RPPTMLNLKIKGFID88DA,53.19,0.0,4.5,有,
學甲區,房地(土地+建物),臺南市學甲區育德路１７３巷２７號,76.28,住,,,1130717,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1140508,142.07,4,2,3,有,無,8990000,63279,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLSLJHLGFGD56DA,126.69,0.0,15.38,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街５號九樓之６,33.55,住,,,1130715,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,153.15,3,2,2,有,有,14000000,98055,坡道平面,25.67,1500000,預售屋、或土地及建物分件登記案件；,RPVNMLTJJHLGFID56DA,77.78,0.0,6.86,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街１號三樓之３,22.55,住,,,1130722,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,110.14,2,2,2,有,有,10290000,103819,坡道平面,24.51,1400000,預售屋、或土地及建物分件登記案件；,RPXOMLQKJHLGFID66DA,52.67,0.0,4.21,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街９號十二樓之３,22.55,住,,,1130729,土地1建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,110.14,2,2,2,有,有,10730000,108957,坡道平面,24.51,1400000,預售屋、或土地及建物分件登記案件；,RPWOMLRLJHLGFID76DA,52.67,0.0,4.21,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街３號三樓之１,23.49,住,,,1130715,土地1建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,114.84,2,2,1,有,有,9570000,91062,坡道平面,25.67,1450000,114.03.20預售屋有讓渡，關係：夫妻。預售屋、或土地及建物分件登記案件；,RPXOMLRLJHLGFID86DA,53.33,0.0,5.93,有,
新營區,房地(土地+建物)+車位,臺南市新營區金華路一段２３０號三樓之六,21.76,住,,,1130715,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141110,121.59,3,2,2,有,無,9520000,78296,坡道平面,27.44,0,預售屋、或土地及建物分件登記案件；,RPSNMLKMJHLGFDD87EA,54.81,0.0,5.47,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３９號十七樓之６,14.94,商,,,1130707,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,98.57,2,2,1,有,有,13100000,151784,坡道平面,25.44,2000000,預售屋、或土地及建物分件登記案件；,RPRNMLLKKIKGFID18DA,42.93,0.0,4.35,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區智慧三街３號六樓之２,32.72,住,,,1130729,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140918,149.89999999999998,3,2,2,有,有,13490000,96515,坡道平面,25.67,1500000,預售屋、或土地及建物分件登記案件；,RPTOMLQLJHLGFID98DA,75.14,0.0,7.41,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號八樓之２,19.29,商,,,1130704,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,120.35,2,2,2,有,有,14800000,138552,坡道平面,25.44,1650000,預售屋、或土地及建物分件登記案件；,RPOQMLMJKIKGFID18DA,57.4,0.0,4.57,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３５號五樓之２,15.49,商,,,1130713,土地1建物1車位1,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,100.87,2,2,1,有,有,12550000,143179,坡道平面,25.44,1750000,預售屋、或土地及建物分件登記案件；,RPPNMLLKKIKGFID97DA,44.77,0.0,4.39,有,
仁德區,房地(土地+建物)+車位,臺南市仁德區保生路２２號十四樓之５,13.66,商,,,1130730,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141117,122.28999999999999,2,2,2,有,有,12400000,109367,坡道平面,24.82,1740000,預售屋、或土地及建物分件登記案件；,RPOQMLMKJHLGFID18DA,60.97,0.0,3.67,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３７號十六樓之１,24.18,商,,,1130706,土地1建物1車位2,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,167.37,3,2,2,有,有,19740000,139980,坡道平面,49.21,3200000,預售屋、或土地及建物分件登記案件；,RPTOMLRJKIKGFID98DA,69.0,0.0,7.88,有,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高鐵大道３１號十三樓之３,19.29,商,,,1130701,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141023,120.35,2,2,2,有,有,15050000,141186,坡道平面,25.44,1650000,114年9月26日讓渡，讓渡金額1505萬元整預售屋、或土地及建物分件登記案件；,RPSOMLSJKIKGFID98DA,57.4,0.0,4.57,有,
安南區,房地(土地+建物)+車位,臺南市安南區安六街１號十樓之１,25.5,住,,,1130628,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141203,146.69,3,2,2,有,有,11820000,87182,坡道平面,27.17,1400000,預售屋、或土地及建物分件登記案件；,RPUNMLQLJHLGFBD28DA,71.84,0.0,5.77,有,
永康區,房地(土地+建物)+車位,臺南市永康區永勝街５５號五樓之２,24.46,住,,,1130627,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141022,161.92000000000002,3,2,2,有,有,15200000,106061,坡道平面,33.22,1550000,預售屋、或土地及建物分件登記案件；,RPXNMLSJJHLGFKD86DA,75.06,0.0,9.86,有,
安定區,房地(土地+建物),臺南市安定區蘇厝１７６之１號九樓之２,17.44,,鄉村區,乙種建築用地,1130621,土地1建物1車位0,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1140911,76.64,2,0,2,有,有,9120000,118998,,0.0,0,預售屋、或土地及建物分件登記案件；,RPVNMLSLJIKGFHD56DA,36.57,0.0,5.1,有,
新營區,房地(土地+建物)+車位,臺南市新營區金華路一段２３０號八樓之七,26.65,住,,,1130629,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1141110,143.98000000000002,3,2,2,有,無,12000000,83345,坡道平面,27.44,0,預售屋、或土地及建物分件登記案件；,RPWNMLKMJHLGFDD28EA,69.54,0.0,5.54,有,
